INDG,262,"Aboriginal Narratives of Historical Memory","Emphasis will be on the narratives detailing the historical situations of First Nations and Metis peoples of Western Canada. This course is designed to demonstrate and analyze the development of these Aboriginal societies culturally, politically, economically and socially beginning in the late nineteenth century until the mid-twentieth century. Emphasis will be placed on the historical significance of Aboriginal societies in the development of Western Canada as well as their contemporary position."
INDG,264,"Aboriginal People and Canadian Politics","An analysis of contemporary Canadian political and administrative processes as they affect Indigenous Peoples. Emphasis will be placed on the Federal system of government and its effects on Indigenous identity, community programs and local autonomy."
INDG,265,"Aboriginal People and Development","Surveys the historic, political and economic causes of Aboriginal underdevelopment. Government-sponsored development projects will be examined and new strategies for Aboriginal economic development will be explored."
INDG,270,"Literature of Native North America","Surveys literature (folklore, biography, drama, poetry and novels) about and by the Indigenous Peoples of North America. A multifaceted approach (aesthetic, linguistic, historical, and cultural) will be employed in examining this literature."
INDG,273,"North American Indigenous Gangs A Comparison of Canada and the United States","This course will examine Canadian Aboriginal and American Indian gangs. Students will consider the historical and societal context within which Indigenous gangs are produced leading to an increased awareness and understanding of Indigenous youth participation in gangs. Some topics to be covered include: reservation/reserve and urban connections, the inter-generational impacts of the residential/boarding school, female gangs/gang members, institutionalized (criminal justice system) interactions, and the impact of prisons on the perpetuation of Indigenous gangs."
INDG,280,"Metis History in Western Canada","Through lectures and seminar readings, the origin and development of the Metis is analyzed. Emphasizes the historical significance of the Metis in the development of Western Canada. Discusses contemporary issues of the Metis."
INDG,281,"First Nations History in Western Canada","Traces the history of Western Canadian First Nations from the earliest contact to the present era."
INDG,298,"Special Topics","Offered occasionally by visiting faculty and in other special situations. Students interested in these courses should contact the department for more information."
INDG,299,"Special Topics","Offered occasionally by visiting faculty and in other special situations to cover, in depth, topics that are not thoroughly covered in regularly offered courses."
INDG,302,"Seminar in Indian History","Through seminar presentations and readings, examines major developments and themes in Canadian Indian history."
INDG,320,"Transnational Indigenous Activism","This course provides an analysis of historical Indigenous activism and resistance, specifically Red Power, in a transnational context. Emphasis will be placed on case studies of specific groups such as the American Indian Movement, as well as broad topics and theoretical concepts of militancy, radicalism, direct action, Red Power, and Indigenous women’s activism. Geographical focus will be on Indigenous North America, particularly Canada and the United States."
INDG,321,"International Indigenous Disaster Risk Reduction","This course examines traditional and contemporary approaches to disaster risk reduction (DRR) as practiced by Indigenous communities. Drawing on Indigenous philosophical traditions and adaptions in the face of colonization, topics examined will include: Indigenous interpretations of natural hazards, risk, vulnerability and resilience; the regulation of Indigenous planning and development; the role of Indigenous Knowledge in disaster response and recovery; the participation of Indigenous Peoples in provincial, federal and international disaster management; and the implementation of Indigenous DRR strategies in the 21st Century."
INDG,330,"Critical Perspectives on Indigenous Sexualities and the Law","his course examines the relationship between indigeneity, sexuality, and the law in contemporary contexts in Indigenous and settler colonial legal orders. Drawing on Indigenous feminist and queer Indigenous legal studies, various topics will be examined, such as: Indigenous laws; the regulation of Indigenous sexuality in settler colonial nation building; marriage; monogamy, polygamy, polyamory; sterilization; sexual health and the law; sexual violence; HIV non-disclosure in sexual relationships; sex work and trafficking; and bodily self-determination and Indigenous articulations of sexuality."
INDG,331,"Colonialism and Decolonization","This is a seminar course exploring the theoretical and practical manifestations of colonialism throughout the twentieth and twenty-first centuries, particularly in settler-colonial societies like Canada. Specific emphasis will be given to decolonization as a program that dismantles colonial systems and expands Indigenous intellectual horizons."
INDG,340,"Theory and Aboriginal Societies","Designed to enhance understanding and application of theories arising from Aboriginal Societies. Primary focus is on Aboriginal intellectual traditions and their role within the academic discourse that is effecting a change in the manner in which scholarship about Aboriginal peoples and societies is constructed."
INDG,341,"Indigenous Economic and Social Participation in the Fur Trade","This course offers Indigenous perspectives of economic, social, and cultural aspects of the Aboriginal fur trade in Western Canada particularly in the subarctic geographical area. Through lectures, readings, films, and assignments students will become familiar with various interpretations of the western Canadian fur trade and its role in Aboriginal economies, and cosmologies. Emphasis will be placed on the numerous ways that Indigenous Peoples participated in and shaped the fur trade to suit their needs. It will emphasize economic changes and adaptations made by participating Plains and Plateau Aboriginal groups. It will highlight the roles of women who through familial liaisons with European traders contributed their labour as wives, mothers, guides, interpreters, and provisioners. The impact of European disease will also be discussed."
INDG,351,"Indigenous Oral Histories Research","This course explores the forms, qualities, diversities and cultural foundations of Indigenous oral narratives, and addresses practical aspects of gathering, recording, interpreting and utilizing them."
INDG,352,"Historical Research Methods in Indigenous Studies","This course builds on students’ understandings of research methodologies, concepts, and practices in Indigenous Studies developed in INDG 252: Introduction to Indigenous Studies Research Methods. This course introduces students to practical elements of historical research methods and techniques in Indigenous Studies including oral interviews, microfilm, archival research, mapping, and museums and material culture."
INDG,361,"Indigenous Community Development in the 21st Century","This course examines obstacles to and strategies for community development. Students will be encouraged to explore possible models that First Nations, Metis and other economically marginalized communities can employ. Beginning with a theoretical understanding of community economic development this course will provide students with a sound grounding on how and why underdevelopment exists, and will look at community development theories and practices that focus on local and sustainable principles as well as ones that reflect Indigenous values of holism and community well-being."
INDG,362,"Aboriginal People and Northern Development","This research seminar will build upon topics covered in INDG 265.3 Aboriginal People and Development but with a focus on northern development, including the socio-cultural and economic impacts of large-scale development projects, land claims and renewable resources, and other development issues as they affect northern Aboriginal Peoples."
INDG,366,"Indigenous Peoples and Nation States","Issues of concern for Indigenous peoples globally are considered, and analogies to the Canadian Indigenous context made."
INDG,370,"Images of Indigenous North America","Examines how the various historical and contemporary images or representations emerged and changed over time and the cultural world views, ideas and values behind the images. Further discussion will centre around how these images affect our relationships with each other. After critical analysis of images, strategies for changing images will be explored. This will be done through interactive lectures, presentations, group and individual activities, critical viewing and analysis of photographs, films, videos, magazines, newspapers, and other popular media forms."
INDG,371,"Indigenous Women","Building upon the foundation provided in INDG 230.3 Indigenous Gender, this seminar and lecture based course on Indigenous women provides an in-depth examination of the position of women in traditional pre-contact Indigenous societies and the changes to that position over time wrought by colonialism. This course also addresses contemporary issues of concern to Indigenous women and their communities and the various strategies being implemented to address them."
INDG,373,"Indigenous Masculinities in the Global Context","Though the literature on masculinity has increased dramatically in the last 15 years, researchers have only recently begun to explore the notion of Indigenous masculinities. The majority of research has emerged in the pacific islands and Africa, but has garnered sparse attention in North America. Through articles and books, lectures, class discussion, and written assignments, this course will introduce students to the issues of masculinity from global Indigenous perspectives and provide an introduction to the general masculinity literature. The course will explore to what degree the notions of masculinity in general, and global Indigenous masculinities specifically, applies to the North American context."
INDG,398,"Special Topics","Offered occasionally by visiting faculty and in other special situations to cover, in depth, topics that are not thoroughly covered in regularly offered courses"
INDG,399,"Special Topics","Offered occasionally by visiting faculty and in other special situations to cover, in depth, topics that are not thoroughly covered in regularly offered courses"
INDG,410,"Aboriginal Self Determination Through Mitho Pimachesowin Ability to Make a Good Living","The course examines a range of contemporary issues relating to the conceptual foundations of Aboriginal Self Determination. Historically, the Aboriginal “Way of Life” had spiritual roots and encompassed all of life, and this holistic perspective continues to influence modern developments in varying degrees. This class will introduce students to the Cree concept of Mitho Pimachesowin (ability to make a good living) and its application to contemporary initiatives in Aboriginal Self Determination. It will also explore its related elements of autonomy, kinship, work ethic, respect, responsibility and resilience."
INDG,430,"Issues in Cultural Preservation","This course will take an interdisciplinary approach to explore issues of cultural preservation. The objective of the course is to allow students to examine how Aboriginal cultural preservation does or can affect areas important to Aboriginal people. Topics to be covered in the course include cultural representations in museums, repatriation, archaeology, governance, economic development, health, contemporary music, film, youth, urban, resource management, law, and sports, among others. This course has three basic goals: to discuss aspects that form the foundation of current cultural preservation initiatives, to acquaint students with principles of cultural preservation, and to examine how these principles can be applied to different activities, in a way that ensures Aboriginal cultural preservation."
INDG,440,"Theoretical Perspectives in Indigenous Studies","Examines the concept of global Indigeneity, and the utility of this concept for understanding the Aboriginal contexts. Topics may include: underdevelopment, colonialism, internal colonialism, imperialism, and the metropolis-hinterland paradigm."
INDG,450,"Applied Research in Aboriginal Communitites","Applied research on Saskatchewan Aboriginal Communities that utilizes both written and oral sources."
INDG,451,"Advanced Research Paper","The student will develop a research prospectus, undertake the research, and present a final report under the direction of a faculty advisor. Topics are open, subject to the availability of a faculty advisor."
INDG,454,"Resistance and Resurgence in the International Indigenous World","The Department of Indigenous Studies, in collaboration with Swinburne University of Technology, the University of North Carolina at Pembroke, and the University of Hawaii, offer this field-based experiential learning course that rotates location yearly between Saskatchewan, Australia, North Carolina, and Hawaii. Designed to bring together Indigenous studies students from around the world, this course explores the many ways in which Indigenous peoples in the host country experience colonization and how their resistance has led to a contemporary Indigenous resurgence. Students from these institutions to learn from local Elders, knowledge keepers, and community members in a variety of field-based learning activities."
INDG,471,"Indigenous Women Feminism Politics and Resistance","This course explores issues relating to the historical and contemporary experiences of Indigenous women in northern North America. It examines themes including Indigenous understandings of gender and kinship; the history of settler colonial policy and the regulation of Indigenous women; the law and criminalization; labour and informal economies; politics and activism; and motherhood and child welfare. This course also considers Indigenous feminist analyses and its relationship to understanding Indigenous women’s issues."
INDG,498,"Special Topics","Offered occasionally by visiting faculty and in other special situations to cover, in depth, topics that are not thoroughly covered in regularly offered courses."
INDG,499,"Special Topics","Offered occasionally by visiting faculty and in other special situations to cover, in depth, topics that are not thoroughly covered in regularly offered courses."
ANTH,111,"One World Many Peoples Introduction to Cultural Anthropology","Acquaints students with historical and contemporary approaches in Anthropology to the study of social and cultural variation."
ANTH,202,"Anthropological Approaches to Aboriginal Research in Canada","This course will acquaint students with anthropological and ethnographic approaches to Aboriginal research in Canada. The course is focused on understanding first and foremost the historical and contemporary diversity and complexity of Aboriginal societies and issues in Canada; secondly on understanding anthropological questions and the distinctive contributions and perspectives that anthropologists provide or have historically provided through Aboriginal research in Canada."
ANTH,302,"The Practice of Ethnography","This course examines the practice of ethnography by integrating a discussion of ethnographic research methods with training in the critical reading of ethnography and skills development in writing ethnography. Specific techniques are explored, with an emphasis on qualitative approaches. The relationship of ethnographic theory and methodology is highlighted."
ANTH,310,"Anthropology of Gender","Introduces students to the anthropological approaches to gender, looking specifically at the gendered norms of collective behaviours and identities. The course centers on two questions: How is gender understood in different cultural contexts? What are the processes by which people learn to identify themselves as gendered and sexual citizens?"
ANTH,405,"Anthropology of Disaster and Disruption","This seminar course explores anthropological approaches to the human experience of disaster, disruption, and dislocation. Adopting perspectives primarily from medical and environmental anthropology, the course examines social and cultural responses to natural and human-made disasters, forced resettlement, and other forms of population disruption."
ANTH,421,"Anthropology in Time: Early Influences","This course provides a historical survey of the evolution of basic concepts and theories in anthropological thought and practice. The development of the field of anthropology is examined by a review of foundational perspectives on the nature of human culture, thought, behavior and experience in relation to its natural and social environment, covering a range of ideas from early philosophical views to mid-twentieth century social and philosophical schools of thought."
ANTH,480,"Indigenous Peoples and Mental Health Anthropological and Related Perspectives","The goals of this seminar course are twofold: first, to provide detailed knowledge about contemporary Indigenous mental health issues; second, to develop a critical perspective on the theoretical and methodological issues pertaining to research in Indigenous mental health. Material from the fields of anthropology, psychology, and psychiatry will be in integrated to provide an interdisciplinary perspective. Examples will be drawn from both Canada and internationally."
ARBC,114,"Beginning Arabic I","Arabic is the official language of 27 countries across the Middle East and North Africa (MENA), and the language of the Islamic religion. This course introduces Modern Standard Arabic at the elementary level. It is designed for students with no prior knowledge of Arabic. This course introduces students to the basic structures of Arabic and to use it for simple communication. Students will begin with learning the alphabet and spelling conventions of Arabic. After that, the class will focus on four communication skills: reading, speaking, listening and writing. Through various activities and using audiovisual materials students will gain exposure to the context of native-speaking environments and be familiarized with Arabic culture."
ARBC,117,"Beginning Arabic II","Arabic is the official language of 27 countries across the Middle East and North Africa (MENA), and the language of the Islamic religion. This course is the beginner's level of Modern Standard Arabic designed for students with basic knowledge of Arabic. This course is a continuation of Arabic 114.3, and will introduce students to the grammar and vocabulary of Arabic used in situations of everyday life. The class focuses on four communication skills: reading, speaking, listening and writing. Through various activities and using audio-visual materials students will gain exposure to the context of native-speaking environments and be familiarized with Arabic culture."
ARCH,112,"The Human Journey Introduction to Archaeology and Biological Anthropology","This course introduces students to the basic principles of archaeology and biological anthropology by examining human evolutionary and cultural development. The course follows the journey of humanity from our earliest bipedal ancestors, through the emergence of anatomically modern humans, to the eventual advent of agriculture and development of complex urban states."
ARCH,116,"Introduction to Near Eastern and Classical Archaeology","Introduction to the archaeology of ancient Egypt, Mesopotamia, Israel and surrounding regions, Greece and Rome. The course examines how archaeologists use material remains to reconstruct ancient societies, focusing on the archaeological characteristics and cultural dynamics of major periods, and the relationship between human communities and the environment."
ARCH,350,"Introduction to Boreal Forest Archaeology","An introduction to the archaeology of the boreal forest region stretching from Quebec to the northern prairie provinces, and including southern Keewatin and adjacent southeastern Mackenzie. The archaeological cultures will be discussed in detail and the methodological and theoretical approaches to the archaeology of this region."
AREC,230,"Innovation and Entrepreneurship","Explores the historical and economic roles of entrepreneurship in the agricultural sector of the Canadian economy. Included in this will be a discussion of the important role that entrepreneurship has played in the growth of the prairie economy. Students will be exposed to theory and practice of entrepreneurship in the context of both independent and corporate organizations. The theory of entrepreneurship is investigated through discussion of classical and current literature. Entrepreneurship practice is explored through interviews and discussions with entrepreneurs."
ART,110,"Art Today Ideas and Practices","From painting to robotics, performance to ceramics, artists are using an astonishing array of media to explore their world. In this course, students learn about artists from across the globe. We investigate the broad range of media that artists are using, and how they express their ideas through art. We also examine the social and economic factors that shape 21st century art practices, and the role of the artist in society. Students will develop the language and tools needed to critique contemporary art."
ART,111,"Painting I Foundation","Explores the principles and elements of the language of art as related to the process of painting. Discussion and exposure to a variety of tools, materials, and media will be included. Historical reference to stylistic changes and various aesthetic concepts will be explored."
ART,112,"Drawing I Foundation","Introduction to the formal and creative language of drawing. The course emphasizes the development of drawing skills and identification of concepts and methods as they relate to visual perception and expression."
ART,136,"Digital and Integrated Practice I Foundation","This introductory course explores interdisciplinary approaches to contemporary art making including installation, performance, relational aesthetics, digital media and other forms of extended media. Reading and discussion of related texts and audio/visual material, technical tutorials and critique will accompany production of artworks."
ART,141,"Sculpture I Foundation","An introduction to the concepts and issues relating to contemporary sculpture. This combined lecture/studio class encourages a wide exploration of materials while focusing on basic formal and compositional skills."
ART,151,"Introductory Printmaking I","Introduces and explores the conceptual, expressive and technical processes of two printmaking media of Relief and Intaglio. Discussion and exposure to a variety of equipment, materials and media will be included."
ART,152,"Introductory Printmaking II","Introduces and explores the conceptual, expressive and technical processes of two printmaking media of Lithography and Screenprinting. Discussion and exposure to a variety of equipment, materials and media will be included."
ART,161,"Foundation in Photography I","Introduction to the basic elements of black and white photography. Theory and practical application will be taught through the direct experience with the camera. Black and white film development and printing will be practiced."
ARTH,120,"Art and Visual Culture I","This introductory class explores the production, dissemination and consumption of art, architecture and visual culture up to and including the 1600s. In a series of case studies drawn from differing cultures and geographies both local and global, it will consider a range of questions including: What is the role of the artist, builder and designer in society? What are the media, genres and contexts for communicating thought, and how and when do they engage in cultural, social and political action (if they do)? What does it take for art and visual culture to open up a space for relating to the world we live in, differently? How does the study of art, architecture and visual culture from the past generate curiosity, expand understandings, and ask new questions, in the present moment? This class will engage with these and other demanding questions."
ARTH,121,"Art and Visual Culture II","This introductory class explores the production, dissemination and consumption of art, architecture and visual culture from the 1700s to the present day. In a series of case studies drawn from differing cultures and geographies both local and global, it will consider a range of questions including: What is the role of the artist, architect and visual culture in society? What are the media, genres and contexts for communicating thought, and how and when do they engage in cultural, social and political action (if they do)? What does it take for art and visual culture to open up a space for relating to the world we live in, differently? How does the study of art, architecture and visual culture (past and present) generate curiosity, expand understandings, and ask new questions, in the present moment? This class will engage with these and other demanding questions."
ASTR,113,"Descriptive Introduction to Stellar Astronomy","Provides a first introduction to stellar astronomy. Topics include Kepler's laws, basic telescope properties, classification of stars, determination of stellar distances, stellar energy generation, and basic properties of white dwarfs, supernovae, pulsars and black holes."
BINF,300,"Algorithms in Bioinformatics","The principles underlying computational techniques for investigating protein and nucleic acid structure, genome mapping and sequence assembly, sequence analysis, gene expression analysis, gene prediction and genome arrangement."
BIOL,120,"The Nature of Life","An introduction to the underlying fundamental aspects of living systems: covering cell biology, genetics and the evolutionary processes which lead to complex, multi-cellular life forms."
BIOL,121,"The Diversity of Life","Our world has at least 15 million species, all of which have adapted to particular environments and lifestyles and use energy to grow and reproduce. We examine these processes in representative organisms from all the major groups, and discuss factors influencing changes in biodiversity over time and space."
CHEM,112,"General Chemistry I Structure Bonding and Properties of Materials","Structure, bonding and properties of materials. Topics include atoms and molecules, bonding, molecular structure, intermolecular forces, states of matter, and properties of materials. The laboratory illustrates material covered in the lectures."
CHEM,115,"General Chemistry II Chemical Processes","Chemical reactions, including the rates and energetics of reactions and specific types of reactions. Topics include stoichiometry, chemical reactions, chemical kinetics, equilibrium, specific reactions, and thermodynamics."
CHEM,250,"Introduction to Organic Chemistry","An introduction to organic chemistry; students will learn to name organic compounds, predict some of the properties and reactivity of compounds based on molecular structure, and grasp the importance of these concepts and their application to all sciences and life in general. Almost all the reactions in living matter involve organic compounds, and it is impossible to understand the molecular processes of living systems without knowing organic chemistry. CHEM 250.3 is intended as a basis for other courses, and a beginning for understanding organic and bio-organic chemistry. The laboratory will introduce students to basic chemical laboratory skills frequently used in organic chemistry."
CHIN,114,"Introductory Chinese I","This course offers introductory (elementary) level Chinese language instruction. This includes: Language Development (greetings, family, dates / times/ money, comparison, directions, celebration and situations); Pronunciations; Basic grammatical points and sentence structures; Reading and Writing (simple sentences from the text); the Evolution of Chinese Characters and Culture component (holidays/festivals, beliefs, family relationships, Chinese mannerisms, foods, and Chinese calligraphy)."
CHIN,117,"Introductory Chinese II","This course offers introductory (elementary) level Chinese language instruction, and follows CHIN 114.3. This includes: Language Development (greetings, family, dates / times/ money, comparison, directions, celebration and situations); Pronunciations; Basic grammatical points and sentence structures; Reading and Writing (simple sentences from the text); the Evolution of Chinese Characters and Culture component (holidays/festivals, beliefs, family relationships, Chinese mannerisms, foods, and Chinese calligraphy."
CLAS,105,"Classical Roots of English","An examination of the Latin and Greek roots of English vocabulary and grammar."
CLAS,110,"Greek Civilization","A survey of the culture of the Greeks to the end of the Classical period, based on readings in translation from Greek literature and on other ancient source materials."
CLAS,111,"Roman Civilization","Surveys Roman culture in the Republican and Imperial periods, based on readings in translation from Roman literature and on other ancient source materials."
CME,331,"Microprocessor Based Embedded Systems","Covers the architecture and operation of microcontrollers used in embedded systems. The course focuses on hardware and software techniques used to program a microcontroller and interface it with external devices. Emphasis is placed on using both assembly language and C to program the microcontrollers. Microcontroller architecture is discussed in general with certain internal peripherals discussed in detail."
CME,332,"Real Time Computing","Provides the foundations for the multi-disciplinary field of real-time systems. In addition to basic time-constrained design and analysis techniques, the course addresses the issues of hardware/software tradeoffs, static and dynamic scheduling algorithms, features of real-time operating system kernels, and common design problems in multitasking systems; topics are supplemented by examples of real-time applications."
CME,334,"Network Architecture and Protocols","Focuses on the architecture of a communication network, with three main topic areas: (1) physical infrastructure to implement local and wide area networks, including transmission and receiving technologies, and supporting topologies; (2) standards and protocols for network operations, including methods for routing and data management; (3) network applications and emerging network technologies, including sensor networks, network security and privacy and Internet of Things."
CME,340,"No Longer In Course Catalogue","No Longer In Course Catalogue"
CME,341,"Logic Design Using FPGAs","This course investigates techniques for designing large digital circuits with the Verilog Hardware Description Language (Verilog HDL). The course focuses on FPGAs; however, the techniques discussed are also applicable to the design of ASICs. The architectures of FPGAs are discussed in general with certain aspects of their internal operation discussed in detail. Emphasis is placed on connecting the Verilog HDL code to the hardware circuit that is constructed by the Verilog compiler and router."
CME,342,"Introduction to Digital Integrated Circuits and System on Chip","An introduction to digital integrated circuits and system-on-chip design methodology. The course covers CMOS logic schematics and design layout, CMOS standard cell design flow, Verilog RTL design with examples, systemC overview, and basic SoC components and bus structures."
CME,433,"Digital Systems Architecture","Components and architecture complement each other in the design of digital systems implemented in ASIC (Application Specific Integrated Circuit), ASSP (Application Specific Standard Product), FPGA/CPLD (Field Programmable Gate Array/Complex Programmable Logic Device), Microprocessor, DSP (Digital Signal Processor) and SOC (System on Chip). CME 341 and CME 435 teach how to build a system from components. CME 433 teaches guiding principles to organize a system using a top down design approach."
CME,435,"Verification of Digital Systems","Covers the verification of digital circuits and systems with emphasis on SystemVerilog, a verification language. It starts with the basics, such as functional verification methodologies, and SystemVerilog fundamentals, and gradually builds to more complex examples and advanced topics. At the end of the course, a complete verification system is created using SystemVerilog."
CME,451,"Network Architecture Protocols","Focuses on the architecture of a communication network, with three main topic areas: (1) physical infrastructure to implement local and wide area networks, including transmission and receiving technologies, and supporting topologies; (2) standards and protocols for network operations, including methods for routing and data management; (3) network applications and emerging network technologies, including sensor networks, network security and privacy and Internet of Things."
CMRS,110,"The Graeco Roman Tradition Evolution and Reception","An introduction to the cultural and literary traditions of ancient Greece and Rome through the close reading of specific core texts. Emphasis will be placed on the development of key themes and values as they evolved in antiquity, and their reception in modern times."
CMRS,111,"Medieval and Renaissance Civilization","An introduction to the civilization of the European Middle Ages and Renaissance through the lens of literature, philosophy, art, and other sources."
COMM,102,"Introduction to Business Management","Examines the management processes including environment and business analysis, planning, decision making, execution and performance measurement. This course will make major use of case analyses, simulations, organizational audits or other instructional methods that allow the student to assume the role of manager of the organization."
COMM,105,"Introduction to Organizational Behaviour","Introduces various concepts and tools that will assist in understanding behaviour and enhancing effectiveness in organizations at individual, group and organization-wide levels. Topics include attitudes, values and ethics; motivation and rewards; leadership, communication and change. Also provides an applied foundation for work group effectiveness."
COMM,201,"Introduction to Financial Accounting","Helps the student understand, use and appreciate the limitations of information provided in an organization's financial statements. As such, the course examines what financial statements are, what they include and the means of deriving information for and from them. Specifically, the course will enable the student to: (1) link the results of management's financing, investing and operating decisions to financial statement reporting; (2) understand the boundaries and limitations of information in the financial statements; (3) demonstrate a basic but real awareness of financial accounting systems; and (4) use information in financial statements to help make various decisions about an organization."
COMM,203,"Introduction to Finance","Deals with the functions of the financial manager, including the problems and techniques of financial decision-making. Topics include: goals of the firm, management of working capital, financial problems and decisions involving intermediate and long-term financing, capital budgeting under certainty, and capital structure as it relates to weighted average cost of capital."
COMM,204,"Introduction to Marketing","Introduction to the marketing concept in business. Business activities are analyzed from the point of view of recognition, stimulation and satisfaction of consumer demand."
COMM,205,"Introduction to Operations Management","Introduces students to concepts and decision-making techniques used in the design, planning, execution, control, and improvement of operations of world-class manufacturing and service companies. It begins with introductory issues such as operations strategy and forecasting, continue with design topics such as product design, capacity planning, process design, facility layout, work design, and location planning, then covers quality management and control, and finally ends with planning decisions such as inventory management, aggregate planning, material requirements planning, just-in-time systems, scheduling, and supply chain management. Time permitting, project management and waiting line management may be covered too."
COMM,210,"Introduction to Management Accounting","Introduces students to the vital role that modern management accounting information plays in running a successful business in today's business world. Topics covered include the use of management accounting information to support decision making, planning and controlling activities and the behavioral impact of using accounting information to make decisions. In addition, students will gain an appreciation of the limitations of accounting information and an understanding of the needs of management accounting systems."
COMM,304,"Introduction to Business Law","An introduction to the general principles of law relating to contract and tort. Special contracts to be considered include agency, assignment, bailment, employment, guarantee, insurance, negotiable instruments, sale of goods and contracts creating a security interest in goods. Some aspects of the law relating to real property, partnerships and corporations will be discussed."
CREE,101,"Introductory Cree","Presents the elements of the grammar and vocabulary of Cree as spoken in central Canada and will introduce the oral literary tradition associated with it. Its objective will be to develop elementary competence in the language and a basic acquaintance with Cree culture and traditions."
CREE,110,"nehiyawetan Let Us Speak Cree","Presents the elements of the grammar and vocabulary of Cree as spoken in central Canada and will introduce the oral literary tradition associated with it. Its objective will be to develop elementary competence in the language and a basic acquaintance with Cree culture and traditions. Students will work with the Cree Sound System and learn how to read and pronounce the Cree words given throughout. The course will cover: nouns, verbs, pronouns, asking questions and responding, conjugating verbs, time, numbers, and basic sentence structure. Students will be expected to familiarize themselves with Cree and/or Aboriginal Language and Culture resources within their community."
DRAM,101,"How to Read Drama","An introductory course in the reading and analysis of play scripts. The course will offer a brief survey of script analysis techniques (used by directors, actors, and other theatre personnel) as applied to major plays from various genres and historical contexts."
DRAM,104,"Introduction to Theatre","Direct experience of theatre arts and crafts. Designed to encourage the individual's creative impulse. Dramatic activities for teachers at all levels are explored and students move toward an understanding of drama as education."
DRAM,108,"What is Theatre","This course is an introduction to Western Theatre, from ancient Greece to the 21st Century, including its history, language and vocabulary, and the basic components and principles of theatrical design. Students will discover what makes a story come alive in a theatrical production, will understand how live theatre performance differs from social ritual and electronic media, will become more discerning and appreciative of theatre, and will bring out their own creativity."
DRAM,110,"Technical Theatre I Scenic Construction","Introduces the fundamentals of producing theatrical scenery including theatre safety, scenic construction techniques, scenic painting, and an introduction to entertainment rigging. Regular session requires a minimum of 10 hours of production work beyond the regular class and lab hours."
DRAM,111,"Practicum I Indigenous Performance Methods","Indigenous culture and world views are explored by using the “communicative method” fundamental to the field of language instruction. This course is divided into three distinct modules: ""Acquisition,"" ""Application,"" and ""Expression."" Module One, ""Acquisition,"" uses immersion techniques to introduce students to an Indigenous language via a practical and expressive approach. Module Two, ""Application,"" focuses on the application of an Indigenous language to various methods of creative expression: oratory, storytelling and especially performance arts and focuses on both individual and group exercises. In Module Three, ""Expression,"" students develop, rehearse and present individual and group-generated creative works completely driven by the specific Indigenous language explored in Modules One and Two. The course is delivered in an integrated approach—a combination of seminars, and lab/practicum sessions. Language and cultural specialists, elders, traditional Knowledge Keepers, and guest lecturers/artists, enrich this course through socio-cultural activities intended to provide a foundation for the exploration of contemporary Indigenous world views and cultural arts."
DRAM,113,"Technical Theatre II Stage Properties","Introduction to the fundamentals of stage properties construction, materials and techniques. Emphasis will be placed on the practical and aesthetic aspects of producing stage properties for theatre productions. There is a requirement of a minimum of 25 hours of production work beyond the regular class and lab hours. Students should avoid taking any evening classes because of the demands of evening production set-up and rehearsals."
DRAM,118,"Acting 1","The essentials of acting through the exploration of body, voice, idea, and imagination."
DRAM,119,"Acting II","Fundamentals introduced in Acting 1 will be applied to the process of interpreting the dramatic text."
DRAM,121,"Directing for the Non Specialist","A practical and theoretical course for those interested in directing plays for amateur bodies such as schools and community groups. The directing process will be explored in terms of script analysis, script scoring, audition methods, coaching techniques, the development of rehearsal schedules, and the design of floor plans and blocking."
ECON,111,"Introductory Microeconomics","Shows the student how to understand the individual consumption and production decisions which are made within a market economy, guided by prices and costs. Economic concepts of supply, demand, cost, response to price changes, production, equilibrium, and income distribution are analyzed."
ECON,114,"Introductory Macroeconomics","Shows the student how to understand the collective problems in economic policy, and the choices which face a modern economy. Social accounting, national income, consumption, saving, government spending, taxation, investment, interest rates, money and banking, foreign trade, and balance of payments are analyzed."
EE,216,"Probability Statistics and Numerical Methods","The solution and understanding of engineering problems and system behavior will be studied with emphasis on implementation using computer-based methods. Topics include numerical modeling, roots and optimization, linear algebra, solving systems of equations, numerical integration and differentiation, solving differential equations, basic probability, statistics, distributions, expectation, and curve fitting. A computer laboratory is an important element of the class."
ENG,110,"Literature and Composition","An introduction to the main kinds of literature. In addition to learning the tools of critical analysis, students will study and practice composition."
ENG,111,"Literature and Composition Reading Poetry","An introduction to the major forms of poetry in English. In addition to learning the tools of critical analysis, students will study and practice composition."
ENG,112,"Literature and Composition Reading Drama","An introduction to major forms of dramatic activity in English. In addition"
